"Id"|"CityCode"|"CountryId"|"DescriptionES"|"DescriptionEN"|"DescriptionPT"|"Latitude"|"Longitude"|"ProvinceId"|"IsSearchable"|"IsSearchableBus"|"TimeZone"
34791|AR_17822|232|LA TALA|LA TALA|LA TALA|0.0|0.0|ART|0|0|
34792|AR_17823|232|PACARA|PACARA|PACARA|0.0|0.0|ART|0|0|
34793|AR_17824|232|PACARA PINTADO|PACARA PINTADO|PACARA PINTADO|0.0|0.0|ART|0|0|
34794|AR_17825|232|SAN JOSE|SAN JOSE|SAN JOSE|0.0|0.0|ART|0|0|
34795|AR_17826|232|SAN MIGUEL|SAN MIGUEL|SAN MIGUEL|0.0|0.0|ART|0|0|
34796|AR_17827|232|SAN PEDRO|SAN PEDRO|SAN PEDRO|0.0|0.0|ART|0|0|
34797|AR_17828|232|COLONIA SANTA RITA|COLONIA SANTA RITA|COLONIA SANTA RITA|0.0|0.0|ART|0|0|
34798|AR_17829|232|EL CEIBAL|EL CEIBAL|EL CEIBAL|0.0|0.0|ART|0|0|
34799|AR_17830|232|EL CRUCE|EL CRUCE|EL CRUCE|0.0|0.0|ART|0|0|
34800|AR_17831|232|EL OBRAJE|EL OBRAJE|EL OBRAJE|0.0|0.0|ART|0|0|
34801|AR_17832|232|LA BANDA|LA BANDA|LA BANDA|0.0|0.0|ART|0|0|
34802|AR_17833|232|ALTO VERDE|ALTO VERDE|ALTO VERDE|0.0|0.0|ART|0|0|
34803|AR_17834|232|EL PARAISO|EL PARAISO|EL PARAISO|0.0|0.0|ART|0|0|
34804|AR_17835|232|EL PUESTITO|EL PUESTITO|EL PUESTITO|0.0|0.0|ART|0|0|
34805|AR_17836|232|EL RODEO|EL RODEO|EL RODEO|0.0|0.0|ART|0|0|
34806|AR_17837|232|EL SAUZAL|EL SAUZAL|EL SAUZAL|0.0|0.0|ART|0|0|
34807|AR_17838|232|ALTO LAS LECHUZAS|ALTO LAS LECHUZAS|ALTO LAS LECHUZAS|0.0|0.0|ART|0|0|
34808|AR_17839|232|ALTO VERDE|ALTO VERDE|ALTO VERDE|0.0|0.0|ART|0|0|
34809|AR_17840|232|BARRIO BELGRANO|BARRIO BELGRANO|BARRIO BELGRANO|0.0|0.0|ART|0|0|
34810|AR_17841|232|MEDINAS|MEDINAS|MEDINAS|0.0|0.0|ART|0|0|
34811|AR_17842|232|"2 DE MAYO"|"2 DE MAYO"|"2 DE MAYO"|0.0|0.0|ARH|0|0|
34812|AR_17843|232|AGUA BUENA|AGUA BUENA|AGUA BUENA|0.0|0.0|ARH|0|0|
34813|AR_17844|232|ALDEA FORESTAL|ALDEA FORESTAL|ALDEA FORESTAL|0.0|0.0|ARH|0|0|
34814|AR_17845|232|ALELOY|ALELOY|ALELOY|0.0|0.0|ARH|0|0|
34815|AR_17846|232|AMAMBAY|AMAMBAY|AMAMBAY|0.0|0.0|ARH|0|0|
34816|AR_17847|232|ARBOL SOLO|ARBOL SOLO|ARBOL SOLO|0.0|0.0|ARH|0|0|
34817|AR_17848|232|ARROYO QUINTANA|ARROYO QUINTANA|ARROYO QUINTANA|0.0|0.0|ARH|0|0|
34818|AR_17849|232|AVANZADA|AVANZADA|AVANZADA|0.0|0.0|ARH|0|0|
34819|AR_17850|232|AVIA TERAI|AVIA TERAI|AVIA TERAI|0.0|0.0|ARH|0|0|
34820|AR_17851|232|BAJO VERDE|BAJO VERDE|BAJO VERDE|0.0|0.0|ARH|0|0|
34821|AR_17852|232|BARRANQUERAS|BARRANQUERAS|BARRANQUERAS|0.0|0.0|ARH|0|0|
34822|AR_17853|232|BARRIO GRAL JOSE DE SAN MARTIN|BARRIO GRAL JOSE DE SAN MARTIN|BARRIO GRAL JOSE DE SAN MARTIN|0.0|0.0|ARH|0|0|
34823|AR_17854|232|BARRIO SARMIENTO|BARRIO SARMIENTO|BARRIO SARMIENTO|0.0|0.0|ARH|0|0|
34824|AR_17855|232|BASAIL|BASAIL|BASAIL|0.0|0.0|ARH|0|0|
34825|AR_17856|232|BERLIN|BERLIN|BERLIN|0.0|0.0|ARH|0|0|
34826|AR_17857|232|BOCAS|BOCAS|BOCAS|0.0|0.0|ARH|0|0|
34827|AR_17858|232|BOLSA GRANDE|BOLSA GRANDE|BOLSA GRANDE|0.0|0.0|ARH|0|0|
34828|AR_17859|232|BOTIJA|BOTIJA|BOTIJA|0.0|0.0|ARH|0|0|
34829|AR_17860|232|CABANARO PASAJE|CABANARO PASAJE|CABANARO PASAJE|0.0|0.0|ARH|0|0|
34830|AR_17861|232|CABEZA DE TIGRE|CABEZA DE TIGRE|CABEZA DE TIGRE|0.0|0.0|ARH|0|0|
34831|AR_17862|232|CABRAL|CABRAL|CABRAL|0.0|0.0|ARH|0|0|
34832|AR_17863|232|CABRAL CUE|CABRAL CUE|CABRAL CUE|0.0|0.0|ARH|0|0|
34833|AR_17864|232|CACUI|CACUI|CACUI|0.0|0.0|ARH|0|0|
34834|AR_17865|232|CALIFORNIA|CALIFORNIA|CALIFORNIA|0.0|0.0|ARH|0|0|
34835|AR_17866|232|CAMPO DE GALNASI|CAMPO DE GALNASI|CAMPO DE GALNASI|0.0|0.0|ARH|0|0|
34836|AR_17867|232|CAMPO DE LA CHOZA|CAMPO DE LA CHOZA|CAMPO DE LA CHOZA|0.0|0.0|ARH|0|0|
34837|AR_17868|232|CAMPO ECHEGARAY|CAMPO ECHEGARAY|CAMPO ECHEGARAY|0.0|0.0|ARH|0|0|
34838|AR_17869|232|CAMPO EL AIBAL|CAMPO EL AIBAL|CAMPO EL AIBAL|0.0|0.0|ARH|0|0|
34839|AR_17870|232|CAMPO EL BERMEJO|CAMPO EL BERMEJO|CAMPO EL BERMEJO|0.0|0.0|ARH|0|0|
34840|AR_17871|232|CAMPO EL JACARANDA|CAMPO EL JACARANDA|CAMPO EL JACARANDA|0.0|0.0|ARH|0|0|
34841|AR_17872|232|CAMPO EL ONZA|CAMPO EL ONZA|CAMPO EL ONZA|0.0|0.0|ARH|0|0|
34842|AR_17873|232|CAMPO FELDMAN|CAMPO FELDMAN|CAMPO FELDMAN|0.0|0.0|ARH|0|0|
34843|AR_17874|232|CAMPO FERRANDO|CAMPO FERRANDO|CAMPO FERRANDO|0.0|0.0|ARH|0|0|
34844|AR_17875|232|CAMPO GRANDE|CAMPO GRANDE|CAMPO GRANDE|0.0|0.0|ARH|0|0|
34845|AR_17876|232|CAMPO LARGO|CAMPO LARGO|CAMPO LARGO|0.0|0.0|ARH|0|0|
34846|AR_17877|232|CAMPO LAS PUERTAS|CAMPO LAS PUERTAS|CAMPO LAS PUERTAS|0.0|0.0|ARH|0|0|
34847|AR_17878|232|CAMPO MORENO|CAMPO MORENO|CAMPO MORENO|0.0|0.0|ARH|0|0|
34848|AR_17879|232|CAMPO NUEVO|CAMPO NUEVO|CAMPO NUEVO|0.0|0.0|ARH|0|0|
34849|AR_17880|232|CAMPO OVEROS|CAMPO OVEROS|CAMPO OVEROS|0.0|0.0|ARH|0|0|
34850|AR_17881|232|CAMPO WINTER|CAMPO WINTER|CAMPO WINTER|0.0|0.0|ARH|0|0|
34851|AR_17882|232|CAMPO ZAPA|CAMPO ZAPA|CAMPO ZAPA|0.0|0.0|ARH|0|0|
34852|AR_17883|232|CANCHA LARGA|CANCHA LARGA|CANCHA LARGA|0.0|0.0|ARH|0|0|
34853|AR_17884|232|CAPITAN SOLARI|CAPITAN SOLARI|CAPITAN SOLARI|0.0|0.0|ARH|0|0|
34854|AR_17885|232|CASTELLIN|CASTELLIN|CASTELLIN|0.0|0.0|ARH|0|0|
34855|AR_17886|232|CHARADAI|CHARADAI|CHARADAI|0.0|0.0|ARH|0|0|
34856|AR_17887|232|CHARATA|CHARATA|CHARATA|0.0|0.0|ARH|0|0|
34857|AR_17888|232|CHOROTIS|CHOROTIS|CHOROTIS|0.0|0.0|ARH|0|0|
34858|AR_17889|232|CIERVO PETISO|CIERVO PETISO|CIERVO PETISO|0.0|0.0|ARH|0|0|
34859|AR_17890|232|CNIA AGRICOLA PAMPA NAPENAY|CNIA AGRICOLA PAMPA NAPENAY|CNIA AGRICOLA PAMPA NAPENAY|0.0|0.0|ARH|0|0|
34860|AR_17891|232|COLOMBIA|COLOMBIA|COLOMBIA|0.0|0.0|ARH|0|0|
34861|AR_17892|232|COLONIA ABATE|COLONIA ABATE|COLONIA ABATE|0.0|0.0|ARH|0|0|
34862|AR_17893|232|COLONIA ABORIGEN|COLONIA ABORIGEN|COLONIA ABORIGEN|0.0|0.0|ARH|0|0|
34863|AR_17894|232|COLONIA ABORIGEN CHACO|COLONIA ABORIGEN CHACO|COLONIA ABORIGEN CHACO|0.0|0.0|ARH|0|0|
34864|AR_17895|232|COLONIA ALELAY|COLONIA ALELAY|COLONIA ALELAY|0.0|0.0|ARH|0|0|
34865|AR_17896|232|COLONIA BAJO HONDO|COLONIA BAJO HONDO|COLONIA BAJO HONDO|0.0|0.0|ARH|0|0|
34866|AR_17897|232|COLONIA BARANDA|COLONIA BARANDA|COLONIA BARANDA|0.0|0.0|ARH|0|0|
34867|AR_17898|232|COLONIA BARRERA|COLONIA BARRERA|COLONIA BARRERA|0.0|0.0|ARH|0|0|
34868|AR_17899|232|COLONIA BENITEZ|COLONIA BENITEZ|COLONIA BENITEZ|0.0|0.0|ARH|0|0|
34869|AR_17900|232|COLONIA BERMEJO|COLONIA BERMEJO|COLONIA BERMEJO|0.0|0.0|ARH|0|0|
34870|AR_17901|232|COLONIA BERNARDINO RIVADAVIA|COLONIA BERNARDINO RIVADAVIA|COLONIA BERNARDINO RIVADAVIA|0.0|0.0|ARH|0|0|
34871|AR_17902|232|COLONIA BLAS PARERA|COLONIA BLAS PARERA|COLONIA BLAS PARERA|0.0|0.0|ARH|0|0|
34872|AR_17903|232|COLONIA BRAVO|COLONIA BRAVO|COLONIA BRAVO|0.0|0.0|ARH|0|0|
34873|AR_17904|232|COLONIA CABEZA DE BUEY|COLONIA CABEZA DE BUEY|COLONIA CABEZA DE BUEY|0.0|0.0|ARH|0|0|
34874|AR_17905|232|COLONIA CABRAL|COLONIA CABRAL|COLONIA CABRAL|0.0|0.0|ARH|0|0|
34875|AR_17906|232|COLONIA CODUTTI|COLONIA CODUTTI|COLONIA CODUTTI|0.0|0.0|ARH|0|0|
34876|AR_17907|232|COLONIA CORONEL BRANDSEN|COLONIA CORONEL BRANDSEN|COLONIA CORONEL BRANDSEN|0.0|0.0|ARH|0|0|
34877|AR_17908|232|COLONIA CORONEL DORREGO|COLONIA CORONEL DORREGO|COLONIA CORONEL DORREGO|0.0|0.0|ARH|0|0|
34878|AR_17909|232|COLONIA CUERO QUEMADO|COLONIA CUERO QUEMADO|COLONIA CUERO QUEMADO|0.0|0.0|ARH|0|0|
34879|AR_17910|232|COLONIA DRYDALE|COLONIA DRYDALE|COLONIA DRYDALE|0.0|0.0|ARH|0|0|
34880|AR_17911|232|COLONIA ECHEGARAY|COLONIA ECHEGARAY|COLONIA ECHEGARAY|0.0|0.0|ARH|0|0|
34881|AR_17912|232|COLONIA ECONOMIA|COLONIA ECONOMIA|COLONIA ECONOMIA|0.0|0.0|ARH|0|0|
34882|AR_17913|232|COLONIA EL AGUARA|COLONIA EL AGUARA|COLONIA EL AGUARA|0.0|0.0|ARH|0|0|
34883|AR_17914|232|COLONIA EL ALAZAN|COLONIA EL ALAZAN|COLONIA EL ALAZAN|0.0|0.0|ARH|0|0|
34884|AR_17915|232|COLONIA EL CIERVO|COLONIA EL CIERVO|COLONIA EL CIERVO|0.0|0.0|ARH|0|0|
34885|AR_17916|232|COLONIA EL CURUPI|COLONIA EL CURUPI|COLONIA EL CURUPI|0.0|0.0|ARH|0|0|
34886|AR_17917|232|COLONIA EL FISCAL|COLONIA EL FISCAL|COLONIA EL FISCAL|0.0|0.0|ARH|0|0|
34887|AR_17918|232|COLONIA EL PARAISAL|COLONIA EL PARAISAL|COLONIA EL PARAISAL|0.0|0.0|ARH|0|0|
34888|AR_17919|232|COLONIA EL PILAR|COLONIA EL PILAR|COLONIA EL PILAR|0.0|0.0|ARH|0|0|
34889|AR_17920|232|COLONIA EL TIGRE|COLONIA EL TIGRE|COLONIA EL TIGRE|0.0|0.0|ARH|0|0|
34890|AR_17921|232|COLONIA EL TRIANGULO|COLONIA EL TRIANGULO|COLONIA EL TRIANGULO|0.0|0.0|ARH|0|0|
34891|AR_17922|232|COLONIA ELISA|COLONIA ELISA|COLONIA ELISA|0.0|0.0|ARH|0|0|
34892|AR_17923|232|COLONIA ESPERANZA|COLONIA ESPERANZA|COLONIA ESPERANZA|0.0|0.0|ARH|0|0|
34893|AR_17924|232|COLONIA FLORENCIA|COLONIA FLORENCIA|COLONIA FLORENCIA|0.0|0.0|ARH|0|0|
34894|AR_17925|232|COLONIA FORTUNI|COLONIA FORTUNI|COLONIA FORTUNI|0.0|0.0|ARH|0|0|
34895|AR_17926|232|COLONIA GENERAL NECOCHEA|COLONIA GENERAL NECOCHEA|COLONIA GENERAL NECOCHEA|0.0|0.0|ARH|0|0|
34896|AR_17927|232|COLONIA GUALTIERI|COLONIA GUALTIERI|COLONIA GUALTIERI|0.0|0.0|ARH|0|0|
34897|AR_17928|232|COLONIA HAMBURGUESA|COLONIA HAMBURGUESA|COLONIA HAMBURGUESA|0.0|0.0|ARH|0|0|
34898|AR_17929|232|COLONIA HERRERA|COLONIA HERRERA|COLONIA HERRERA|0.0|0.0|ARH|0|0|
34899|AR_17930|232|COLONIA HIPOLITO VIEYTES|COLONIA HIPOLITO VIEYTES|COLONIA HIPOLITO VIEYTES|0.0|0.0|ARH|0|0|
34900|AR_17931|232|COLONIA INDIGENA|COLONIA INDIGENA|COLONIA INDIGENA|0.0|0.0|ARH|0|0|
34901|AR_17932|232|COLONIA JOSE MARMOL|COLONIA JOSE MARMOL|COLONIA JOSE MARMOL|0.0|0.0|ARH|0|0|
34902|AR_17933|232|COLONIA JUAN JOSE CASTELLI|COLONIA JUAN JOSE CASTELLI|COLONIA JUAN JOSE CASTELLI|0.0|0.0|ARH|0|0|
34903|AR_17934|232|COLONIA JUAN JOSE PASO|COLONIA JUAN JOSE PASO|COLONIA JUAN JOSE PASO|0.0|0.0|ARH|0|0|
34904|AR_17935|232|COLONIA JUAN LARREA|COLONIA JUAN LARREA|COLONIA JUAN LARREA|0.0|0.0|ARH|0|0|
34905|AR_17936|232|COLONIA JUAN LAVALLE|COLONIA JUAN LAVALLE|COLONIA JUAN LAVALLE|0.0|0.0|ARH|0|0|
34906|AR_17937|232|COLONIA JUAN PENCO|COLONIA JUAN PENCO|COLONIA JUAN PENCO|0.0|0.0|ARH|0|0|
34907|AR_17938|232|COLONIA LA AVANZADA|COLONIA LA AVANZADA|COLONIA LA AVANZADA|0.0|0.0|ARH|0|0|
34908|AR_17939|232|COLONIA LA FILOMENA|COLONIA LA FILOMENA|COLONIA LA FILOMENA|0.0|0.0|ARH|0|0|
34909|AR_17940|232|COLONIA LA FLORIDA CHICA|COLONIA LA FLORIDA CHICA|COLONIA LA FLORIDA CHICA|0.0|0.0|ARH|0|0|
34910|AR_17941|232|COLONIA LA FLORIDA GRANDE|COLONIA LA FLORIDA GRANDE|COLONIA LA FLORIDA GRANDE|0.0|0.0|ARH|0|0|
34911|AR_17942|232|COLONIA LA LOLA|COLONIA LA LOLA|COLONIA LA LOLA|0.0|0.0|ARH|0|0|
34912|AR_17943|232|COLONIA LA MARIA LUISA|COLONIA LA MARIA LUISA|COLONIA LA MARIA LUISA|0.0|0.0|ARH|0|0|
34913|AR_17944|232|COLONIA LA TOTA|COLONIA LA TOTA|COLONIA LA TOTA|0.0|0.0|ARH|0|0|
34914|AR_17945|232|COLONIA LAS AVISPAS|COLONIA LAS AVISPAS|COLONIA LAS AVISPAS|0.0|0.0|ARH|0|0|
34915|AR_17946|232|COLONIA LOS GANZOS|COLONIA LOS GANZOS|COLONIA LOS GANZOS|0.0|0.0|ARH|0|0|
34916|AR_17947|232|COLONIA LUCINDA|COLONIA LUCINDA|COLONIA LUCINDA|0.0|0.0|ARH|0|0|
34917|AR_17948|232|COLONIA MALGRATTI|COLONIA MALGRATTI|COLONIA MALGRATTI|0.0|0.0|ARH|0|0|
34918|AR_17949|232|COLONIA MARIANO SARRATEA|COLONIA MARIANO SARRATEA|COLONIA MARIANO SARRATEA|0.0|0.0|ARH|0|0|
34919|AR_17950|232|COLONIA MATHEU|COLONIA MATHEU|COLONIA MATHEU|0.0|0.0|ARH|0|0|
34920|AR_17951|232|COLONIA MIXTA|COLONIA MIXTA|COLONIA MIXTA|0.0|0.0|ARH|0|0|
34921|AR_17952|232|COLONIA MONTE QUEMADO|COLONIA MONTE QUEMADO|COLONIA MONTE QUEMADO|0.0|0.0|ARH|0|0|
34922|AR_17953|232|COLONIA NECOCHEA SUD|COLONIA NECOCHEA SUD|COLONIA NECOCHEA SUD|0.0|0.0|ARH|0|0|
34923|AR_17954|232|COLONIA PALMIRA|COLONIA PALMIRA|COLONIA PALMIRA|0.0|0.0|ARH|0|0|
34924|AR_17955|232|COLONIA POPULAR|COLONIA POPULAR|COLONIA POPULAR|0.0|0.0|ARH|0|0|
34925|AR_17956|232|COLONIA PUENTE PHILIPON|COLONIA PUENTE PHILIPON|COLONIA PUENTE PHILIPON|0.0|0.0|ARH|0|0|
34926|AR_17957|232|COLONIA PUENTE URIBURU|COLONIA PUENTE URIBURU|COLONIA PUENTE URIBURU|0.0|0.0|ARH|0|0|
34927|AR_17958|232|COLONIA RIO DE ORO|COLONIA RIO DE ORO|COLONIA RIO DE ORO|0.0|0.0|ARH|0|0|
34928|AR_17959|232|COLONIA RODRIGUEZ PENA|COLONIA RODRIGUEZ PENA|COLONIA RODRIGUEZ PENA|0.0|0.0|ARH|0|0|
34929|AR_17960|232|COLONIA SABINA|COLONIA SABINA|COLONIA SABINA|0.0|0.0|ARH|0|0|
34930|AR_17961|232|COLONIA SAN ANTONIO|COLONIA SAN ANTONIO|COLONIA SAN ANTONIO|0.0|0.0|ARH|0|0|
34931|AR_17962|232|COLONIA SANTA ELENA|COLONIA SANTA ELENA|COLONIA SANTA ELENA|0.0|0.0|ARH|0|0|
34932|AR_17963|232|COLONIA SCHMIDT|COLONIA SCHMIDT|COLONIA SCHMIDT|0.0|0.0|ARH|0|0|
34933|AR_17964|232|COLONIA SIETE ARBOLES|COLONIA SIETE ARBOLES|COLONIA SIETE ARBOLES|0.0|0.0|ARH|0|0|
34934|AR_17965|232|COLONIA TACUARI|COLONIA TACUARI|COLONIA TACUARI|0.0|0.0|ARH|0|0|
34935|AR_17966|232|COLONIA TRES LAGUNAS|COLONIA TRES LAGUNAS|COLONIA TRES LAGUNAS|0.0|0.0|ARH|0|0|
34936|AR_17967|232|COLONIA VELEZ SARSFIELD|COLONIA VELEZ SARSFIELD|COLONIA VELEZ SARSFIELD|0.0|0.0|ARH|0|0|
34937|AR_17968|232|COLONIA WELHERS|COLONIA WELHERS|COLONIA WELHERS|0.0|0.0|ARH|0|0|
34938|AR_17969|232|COLONIAS UNIDAS|COLONIAS UNIDAS|COLONIAS UNIDAS|0.0|0.0|ARH|0|0|
34939|AR_17970|232|COMANDANCIA FRIAS|COMANDANCIA FRIAS|COMANDANCIA FRIAS|0.0|0.0|ARH|0|0|
34940|AR_17971|232|CONCEPCION DEL BERMEJO|CONCEPCION DEL BERMEJO|CONCEPCION DEL BERMEJO|0.0|0.0|ARH|0|0|
34941|AR_17972|232|CORONEL AVALOS|CORONEL AVALOS|CORONEL AVALOS|0.0|0.0|ARH|0|0|
34942|AR_17973|232|CORONEL DU GRATY|CORONEL DU GRATY|CORONEL DU GRATY|0.0|0.0|ARH|0|0|
34943|AR_17974|232|CORZUELA|CORZUELA|CORZUELA|0.0|0.0|ARH|0|0|
34944|AR_17975|232|COSTA INE|COSTA INE|COSTA INE|0.0|0.0|ARH|0|0|
34945|AR_17976|232|COTE LAI|COTE LAI|COTE LAI|0.0|0.0|ARH|0|0|
34946|AR_17977|232|CUATRO ARBOLES|CUATRO ARBOLES|CUATRO ARBOLES|0.0|0.0|ARH|0|0|
34947|AR_17978|232|CUATRO BOCAS|CUATRO BOCAS|CUATRO BOCAS|0.0|0.0|ARH|0|0|
34948|AR_17979|232|CURANDU|CURANDU|CURANDU|0.0|0.0|ARH|0|0|
34949|AR_17980|232|CURVA DE NOVOA|CURVA DE NOVOA|CURVA DE NOVOA|0.0|0.0|ARH|0|0|
34950|AR_17981|232|DIEZ DE MAYO|DIEZ DE MAYO|DIEZ DE MAYO|0.0|0.0|ARH|0|0|
34951|AR_17982|232|DOS BOLICHES|DOS BOLICHES|DOS BOLICHES|0.0|0.0|ARH|0|0|
34952|AR_17983|232|DONA PAULA|DONA PAULA|DONA PAULA|0.0|0.0|ARH|0|0|
34953|AR_17984|232|EL 14|EL 14|EL 14|0.0|0.0|ARH|0|0|
34954|AR_17985|232|EL 15|EL 15|EL 15|0.0|0.0|ARH|0|0|
34955|AR_17986|232|EL AIBAL|EL AIBAL|EL AIBAL|0.0|0.0|ARH|0|0|
34956|AR_17987|232|EL ASUSTADO|EL ASUSTADO|EL ASUSTADO|0.0|0.0|ARH|0|0|
34957|AR_17988|232|EL CAMPAMENTO|EL CAMPAMENTO|EL CAMPAMENTO|0.0|0.0|ARH|0|0|
34958|AR_17989|232|EL CATORCE|EL CATORCE|EL CATORCE|0.0|0.0|ARH|0|0|
34959|AR_17990|232|EL CANON|EL CANON|EL CANON|0.0|0.0|ARH|0|0|
34960|AR_17991|232|EL CUADRADO|EL CUADRADO|EL CUADRADO|0.0|0.0|ARH|0|0|
34961|AR_17992|232|EL CUARENTA Y SEIS|EL CUARENTA Y SEIS|EL CUARENTA Y SEIS|0.0|0.0|ARH|0|0|
34962|AR_17993|232|EL CURUNDU|EL CURUNDU|EL CURUNDU|0.0|0.0|ARH|0|0|
34963|AR_17994|232|EL DESIERTO|EL DESIERTO|EL DESIERTO|0.0|0.0|ARH|0|0|
34964|AR_17995|232|EL DESTIERRO|EL DESTIERRO|EL DESTIERRO|0.0|0.0|ARH|0|0|
34965|AR_17996|232|EL ESQUINERO|EL ESQUINERO|EL ESQUINERO|0.0|0.0|ARH|0|0|
34966|AR_17997|232|EL ESTERO|EL ESTERO|EL ESTERO|0.0|0.0|ARH|0|0|
34967|AR_17998|232|EL GUANACO|EL GUANACO|EL GUANACO|0.0|0.0|ARH|0|0|
34968|AR_17999|232|EL INDIO|EL INDIO|EL INDIO|0.0|0.0|ARH|0|0|
34969|AR_18000|232|EL LAPACHO|EL LAPACHO|EL LAPACHO|0.0|0.0|ARH|0|0|
34970|AR_18001|232|EL MIRASOL|EL MIRASOL|EL MIRASOL|0.0|0.0|ARH|0|0|
34971|AR_18002|232|EL OBRAJE|EL OBRAJE|EL OBRAJE|0.0|0.0|ARH|0|0|
34972|AR_18003|232|EL ORO BLANCO|EL ORO BLANCO|EL ORO BLANCO|0.0|0.0|ARH|0|0|
34973|AR_18004|232|EL PALMAR|EL PALMAR|EL PALMAR|0.0|0.0|ARH|0|0|
34974|AR_18005|232|EL PALMAR  TRES ISLETAS|EL PALMAR  TRES ISLETAS|EL PALMAR  TRES ISLETAS|0.0|0.0|ARH|0|0|
34975|AR_18006|232|EL PERDIDO|EL PERDIDO|EL PERDIDO|0.0|0.0|ARH|0|0|
34976|AR_18007|232|EL PICASO|EL PICASO|EL PICASO|0.0|0.0|ARH|0|0|
34977|AR_18008|232|EL PINTADO|EL PINTADO|EL PINTADO|0.0|0.0|ARH|0|0|
34978|AR_18009|232|EL PORONGAL|EL PORONGAL|EL PORONGAL|0.0|0.0|ARH|0|0|
34979|AR_18010|232|EL PUCA|EL PUCA|EL PUCA|0.0|0.0|ARH|0|0|
34980|AR_18011|232|EL PUMA|EL PUMA|EL PUMA|0.0|0.0|ARH|0|0|
34981|AR_18012|232|EL RAIGONAL|EL RAIGONAL|EL RAIGONAL|0.0|0.0|ARH|0|0|
34982|AR_18013|232|EL RECOVECO|EL RECOVECO|EL RECOVECO|0.0|0.0|ARH|0|0|
34983|AR_18014|232|EL RECOVO|EL RECOVO|EL RECOVO|0.0|0.0|ARH|0|0|
34984|AR_18015|232|EL SAUZAL|EL SAUZAL|EL SAUZAL|0.0|0.0|ARH|0|0|
34985|AR_18016|232|EL SAUZALITO|EL SAUZALITO|EL SAUZALITO|0.0|0.0|ARH|0|0|
34986|AR_18017|232|EL SIMBOLAR|EL SIMBOLAR|EL SIMBOLAR|0.0|0.0|ARH|0|0|
34987|AR_18018|232|EL TACURUZAL|EL TACURUZAL|EL TACURUZAL|0.0|0.0|ARH|0|0|
34988|AR_18019|232|EL TRAGADERO|EL TRAGADERO|EL TRAGADERO|0.0|0.0|ARH|0|0|
34989|AR_18020|232|EL TREINTA Y SEIS|EL TREINTA Y SEIS|EL TREINTA Y SEIS|0.0|0.0|ARH|0|0|
34990|AR_18021|232|EL VALLA|EL VALLA|EL VALLA|0.0|0.0|ARH|0|0|
34991|AR_18022|232|EL VISCACHERAL|EL VISCACHERAL|EL VISCACHERAL|0.0|0.0|ARH|0|0|
34992|AR_18023|232|EL ZANJON|EL ZANJON|EL ZANJON|0.0|0.0|ARH|0|0|
34993|AR_18024|232|EL NANDUBAY|EL NANDUBAY|EL NANDUBAY|0.0|0.0|ARH|0|0|
34994|AR_18025|232|ENRIQUE URIEN|ENRIQUE URIEN|ENRIQUE URIEN|0.0|0.0|ARH|0|0|
34995|AR_18026|232|ESTANCIA EL SABALO|ESTANCIA EL SABALO|ESTANCIA EL SABALO|0.0|0.0|ARH|0|0|
34996|AR_18027|232|ESTANCIA LA AURORA|ESTANCIA LA AURORA|ESTANCIA LA AURORA|0.0|0.0|ARH|0|0|
34997|AR_18028|232|ESTANCIA LOMA ALTA|ESTANCIA LOMA ALTA|ESTANCIA LOMA ALTA|0.0|0.0|ARH|0|0|
34998|AR_18029|232|ESTERO REDONDO|ESTERO REDONDO|ESTERO REDONDO|0.0|0.0|ARH|0|0|
34999|AR_18030|232|EX FORTIN ARENALES|EX FORTIN ARENALES|EX FORTIN ARENALES|0.0|0.0|ARH|0|0|
35000|AR_18031|232|EX FORTIN COMANDANTE FRIAS|EX FORTIN COMANDANTE FRIAS|EX FORTIN COMANDANTE FRIAS|0.0|0.0|ARH|0|0|
35001|AR_18032|232|EX FORTIN LAVALLE|EX FORTIN LAVALLE|EX FORTIN LAVALLE|0.0|0.0|ARH|0|0|
35002|AR_18033|232|EX FORTIN PEREZ MILLAN|EX FORTIN PEREZ MILLAN|EX FORTIN PEREZ MILLAN|0.0|0.0|ARH|0|0|
35003|AR_18034|232|EX FORTIN WILDE|EX FORTIN WILDE|EX FORTIN WILDE|0.0|0.0|ARH|0|0|
35004|AR_18035|232|EX FORTIN ZELAVA|EX FORTIN ZELAVA|EX FORTIN ZELAVA|0.0|0.0|ARH|0|0|
35005|AR_18036|232|EX FORTIN ZELAYA|EX FORTIN ZELAYA|EX FORTIN ZELAYA|0.0|0.0|ARH|0|0|
35006|AR_18037|232|FLORADORA|FLORADORA|FLORADORA|0.0|0.0|ARH|0|0|
35007|AR_18038|232|FONTANA|FONTANA|FONTANA|0.0|0.0|ARH|0|0|
35008|AR_18039|232|FORTIN AGUILAR|FORTIN AGUILAR|FORTIN AGUILAR|0.0|0.0|ARH|0|0|
35009|AR_18040|232|FORTIN CARDOSO|FORTIN CARDOSO|FORTIN CARDOSO|0.0|0.0|ARH|0|0|
35010|AR_18041|232|FORTIN CHAJA|FORTIN CHAJA|FORTIN CHAJA|0.0|0.0|ARH|0|0|
35011|AR_18042|232|FORTIN LAS CHUNAS|FORTIN LAS CHUNAS|FORTIN LAS CHUNAS|0.0|0.0|ARH|0|0|
